PRESCRIPTION_CODE,PRACTICE_CODE,BNF_CODE,QUANTITY,ITEMS,ACTUAL_COST
513,P82034,0407020A0BEAEAH,30,1,194.05392
514,P82034,0407020ADAAAAAA,250,2,18.18172
515,P82034,0407020ADAAAKAK,28,1,11.71809
516,P82034,0407020ADAAAKAK,56,1,23.42379
517,P82652,0407020B0AAAHAH,4,2,32.93538
518,P82652,0407020B0BHADAK,4,1,20.69371
519,P82034,0407020B0BMABAI,4,2,18.5931
520,P82652,0407020C0AAADAD,60,2,3.31017
521,P82652,0407020C0AAADAD,100,9,23.25185
522,P82652,0407020C0AAADAD,28,2,1.46464
523,P82652,0407020C0AAADAD,56,2,2.90448
524,P82652,0407020C0AAAEAE,28,1,0.87256
525,P82652,0407020C0AAAEAE,56,4,6.9309
526,P82652,0407020C0AAAEAE,60,2,3.90854
527,P82652,0407020C0AAAEAE,8,1,0.35549
528,P82652,0407020C0AAAEAE,200,1,6.15508
529,P82652,0407020C0AAAEAE,112,1,3.45305
530,P82652,0407020C0AAAEAE,50,1,1.64573
531,P82652,0407020C0AAAEAE,100,9,27.79575
532,P82034,0407020Q0AAABAB,3,2,9.74269
533,P82034,0407020Q0AAAKAK,56,1,4.64695
534,P82034,0407020Q0AACGCG,28,1,1.55224
535,P82034,0407020Q0AACGCG,30,1,1.65508
536,P82034,0407020Q0AACGCG,21,1,1.1876
537,P82034,0407020Q0AAEFEF,42,1,2.38435
538,P82034,0407020Q0BCAGCN,600,1,10.20346
539,P82034,0407020Q0BCAGCN,200,2,7.09309
540,P82034,0407041M0AAAAAA,12,1,5.60346
541,P82034,0407041T0AAACAC,12,2,4.55
542,P82034,0407041T0AAAFAF,18,1,2.92947
543,P82034,0407041T0AAAFAF,12,4,7.82846
544,P82034,0407041T0AAAFAF,24,1,3.90183
545,P82034,0407041Z0AAAAAA,6,2,20.7996
546,P82652,0407042F0AAAAAA,28,3,14.64208
547,P82652,0407042F0AAAAAA,112,1,19.09493
548,P82652,0407042F0AAAAAA,56,1,9.65834
549,P82652,0407042F0AAAAAA,168,1,28.74086
550,P82034,0407042Q0AAABAB,84,1,3.85508
551,P82034,0407042Q0AAABAB,28,1,1.29329
552,P82034,040801050AAADAD,480,1,77.72624
553,P82652,040801060AABTBT,28,2,10.97684
554,P82034,0408010A0AAAAAA,84,2,5.25488
555,P82034,0408010A0AAAAAA,120,1,3.60264
556,P82034,0408010A0AAABAB,120,1,8.65143
557,P82034,0408010A0AAABAB,60,3,12.99574
558,P82034,0408010A0AAACAC,120,2,25.00692
559,P82034,0408010A0AAACAC,60,1,6.25793
560,P82034,0408010A0BBADAH,600,1,125.20349
561,P82034,0408010AEAAAAAA,28,1,0.90712
562,P82034,0408010AEAAABAB,112,1,3.05752
563,P82034,0408010AEAAABAB,56,4,6.32115
564,P82034,0408010AEAAACAC,56,2,4.32561
565,P82034,0408010AEAAADAD,56,4,7.4431
566,P82034,0408010AEAAADAD,14,3,1.65549
567,P82034,0408010AEAAAEAE,56,2,4.5687
568,P82034,0408010AEAAAEAE,84,1,3.525
569,P82034,0408010AEAAAGAG,56,2,6.25163
570,P82034,0408010AEAAAGAG,14,3,2.66525
571,P82034,0408010AEAAAVAV,56,1,4.59086
572,P82652,0408010ALBBAEAE,56,1,121.22056
573,P82652,0408010C0AAABAB,100,1,2.4124
574,P82652,0408010C0AAADAD,28,1,2.45915
575,P82652,0408010C0AAAPAP,300,1,9.39939
576,P82034,0408010C0BBAFAH,196,1,33.62135
577,P82652,0408010F0AAABAB,7,1,1.88882
578,P82034,0408010G0AAABAB,84,5,12.062
579,P82034,0408010G0AAABAB,56,1,1.64573
580,P82034,0408010G0AAABAB,100,1,2.75183
581,P82034,0408010G0AAABAB,252,2,14.0248
582,P82034,0408010G0AAABAB,168,1,4.7124
583,P82034,0408010G0AAAJAJ,60,1,7.1246
584,P82034,0408010G0AAAJAJ,168,1,19.74655
585,P82034,0408010H0AAA1A1,56,1,2.05996
586,P82034,0408010H0AAAAAA,56,1,2.05996
587,P82034,0408010H0AAAAAA,112,2,8.21505
588,P82034,0408010H0AAABAB,56,2,4.5687
589,P82034,0408010H0BBAAAB,112,1,74.84657
590,P82034,0408010H0BBACAC,112,1,44.0116
591,P82034,0408010Q0AAAAAA,120,1,14.31444
592,P82034,0408010Q0AAAPAP,112,1,26.45306
593,P82034,0408010W0AAA1A1,30,1,4.91159
594,P82034,0408010W0AAAAAA,450,1,12.24818
595,P82034,0408010W0AAACAC,200,1,15.85062
596,P82034,0408010W0AAACAC,110,2,17.65245
597,P82034,0408010W0AAADAD,170,1,32.80794
598,P82034,0408010W0AAAZAZ,10,1,1.2063
599,P82034,0409010ABAAAAAA,30,1,87.80511
600,P82652,0409010K0AAAJAJ,84,1,5.53517
601,P82034,0409010K0BBAKAJ,200,1,12.93354
602,P82652,0409010N0AAABAB,224,1,12.40712
603,P82652,0409010N0AAABAB,112,1,6.25508
604,P82652,0409010N0AAADAD,56,1,2.07582
605,P82652,0409010N0AAADAD,224,1,7.95671
606,P82034,0409010W0AAAAAA,84,1,4.8246
607,P82034,0409010W0AAACAC,84,1,5.60996
608,P82034,0409010W0AAACAC,60,1,3.93923
609,P82034,0409010W0AAAEAE,30,1,28.83721
610,P82034,0409010W0AAAGAG,56,1,210.76815
611,P82034,0409010X0AAAAAA,30,1,19.45021
612,P82034,0409010Y0AAAAAA,28,1,4.73395
613,P82034,0409010Z0AAADAD,28,1,140.1909
614,P82034,0409020C0AAADAD,28,1,1.40264
615,P82652,0410010A0AAAAAA,168,1,25.32176
616,P82034,0410020B0AAATAT,28,1,42.75875
617,P82034,0410020B0AABWBW,13.2,1,13.32622
618,P82034,0410030E0AAAAAA,28,1,75.3421
619,P82034,0411000F0AAADAD,200,1,224.40271
620,P82034,0411000F0AAAEAE,28,1,48.5181
621,P82034,0411000G0AAAAAA,7,3,1.12257
622,P82034,0411000G0AAADAD,28,9,12.06038
623,P82034,0501011P0AAADAD,200,2,5.44757
624,P82034,0501011P0AAAFAF,200,2,7.50448
625,P82034,0501011P0AAAJAJ,40,1,3.38476
626,P82034,0501011P0AAAJAJ,80,1,6.65712
627,P82652,0501013B0AAABAB,21,18,43.81102
628,P82652,0501013B0AAABAB,28,1,3.33801
629,P82652,0501013B0AAABAB,15,4,6.9683
630,P82652,0501013B0AAAJAJ,100,3,3.82379
631,P82652,0501013B0AAAKAK,200,2,10.08497
632,P82652,0501013B0AAAKAK,100,11,27.80186
633,P82652,0501013B0AAASAS,100,7,8.46404
634,P82652,0501013B0AAATAT,100,2,5.05488
635,P82652,0501013B0AAATAT,200,1,5.04248
636,P82652,0501013K0AAAJAJ,21,3,16.83842
637,P82652,0501021L0AAAAAA,28,3,5.70306
638,P82652,0501021L0AAAAAA,21,1,1.53354
639,P82652,0501021L0AAAAAA,84,2,11.35651
640,P82652,0501021L0AAABAB,21,1,2.275
641,P82652,0501021L0AAAHAH,21,1,2.53679
642,P82034,0501030L0AAABAB,28,3,13.80916
643,P82034,0501030L0AAABAB,84,5,68.92178
644,P82034,0501030L0AAABAB,56,1,9.1937
645,P82034,0501030T0AAAJAJ,168,1,7.30509
646,P82652,0501050A0AAAAAA,12,3,7.0494
647,P82652,0501050B0AAABAB,140,1,7.77256
648,P82652,0501050B0AAABAB,70,5,19.46241
649,P82652,0501050B0AAADAD,14,4,28.62197
650,P82652,0501050B0AAADAD,28,1,14.29858
651,P82034,0501080W0AAADAD,28,3,3.12257
652,P82034,0501080W0AAAEAE,6,1,0.71362
653,P82034,0501080W0AAAEAE,14,2,3.31586
654,P82034,0501080W0AAAEAE,56,1,6.59452
655,P82034,0501080W0AAAIAI,60,2,11.7435
656,P82034,0501080W0AAAIAI,50,1,4.91809
657,P82034,0501110C0AAAJAJ,14,3,3.17013
658,P82034,0501130R0AAABAB,28,1,9.20956
659,P82034,0501130R0AAAEAE,56,1,27.33192
660,P82034,0501130R0AAAGAG,14,4,35.57807
661,P82034,0501130R0AAAGAG,6,9,35.25917
662,P82034,0501130R0AAAGAG,8,1,5.18923
663,P82034,0502010C0AAAAAA,120,2,47.59555
664,P82034,0502010C0AAAAAA,15,1,2.98557
665,P82034,0502010C0AAAAAA,56,1,11.21037
666,P82034,0502030B0AAABAB,30,2,3.39065
667,P82034,0502030B0AAABAB,60,2,6.75651
668,P82034,0502050C0AAAAAA,84,1,6.29533
669,P82034,0502050C0AAAAAA,42,1,3.15386
670,P82034,0502050C0AAAAAA,56,1,4.20102
671,P82034,0504010Y0AAAFAF,28,3,12.65915
672,P82034,0504010Y0AAAFAF,84,1,12.63435
673,P82034,0504010Y0AAAHAH,28,2,3.95163
674,P82034,0601011A0BBAAAA,5,1,65.83356
675,P82034,0601011A0BBABAB,3,1,15.99736
676,P82034,0601011A0BBABAB,10,1,52.94981
677,P82034,0601011A0BBADAC,5,3,85.86649
678,P82034,0601011L0BBACAC,15,1,79.41852
679,P82034,0601011L0BBACAC,10,1,52.94981
680,P82034,0601011L0BDABAB,3,1,46.60144
681,P82034,0601011N0BCAEAC,6,1,220.98076
682,P82034,0601012S0BCAEAB,6,1,220.98076
683,P82034,0601012V0BBAAAA,5,1,32.50225
684,P82034,0601012V0BBAEAD,4,1,26.10428
685,P82034,0601012V0BCAAAE,3,5,150.31001
686,P82034,0601012V0BCAAAE,9,1,90.16121
687,P82652,0601012V0BDACAD,1,1,6.71321
688,P82652,0601012V0BDACAD,2,1,13.30468
689,P82034,0601012W0BBABAB,10,2,111.80857
690,P82034,0601012W0BBABAB,8,1,44.82217
691,P82034,0601012X0BBABAB,5,1,39.2807
692,P82034,0601021A0AAAAAA,30,1,0.88191
693,P82034,0601021A0AAABAB,60,1,1.58313
694,P82034,0601021M0AAAAAA,84,3,7.69452
695,P82034,0601021M0AAAAAA,112,1,3.41565
696,P82034,0601021M0AAAAAA,224,1,6.81891
697,P82034,0601021M0AAAAAA,60,5,9.67786
698,P82034,0601021M0AAAAAA,28,1,0.86321
699,P82034,0601021M0AAAAAA,56,1,1.71403
700,P82034,0601021M0AAARAR,56,1,2.275
701,P82034,0601021M0AAARAR,28,8,9.14961
702,P82034,0601021M0AAARAR,224,1,9.06281
703,P82034,0601021M0AAARAR,30,1,1.32785
704,P82034,0601021M0AAATAT,28,2,10.53375
705,P82034,0601022B0AAABAB,280,1,6.65061
706,P82034,0601022B0AAABAB,28,9,6.08599
707,P82034,0601022B0AAABAB,84,5,10.01932
708,P82034,0601022B0AAABAB,336,1,7.97826
709,P82034,0601022B0AAABAB,112,14,37.34759
710,P82034,0601022B0AAABAB,168,1,3.99533
711,P82034,0601022B0AAABAB,56,11,14.74047
712,P82034,0601022B0AAABAB,224,2,10.64594
713,P82034,0601022B0AAADAD,84,1,1.76728
714,P82034,0601022B0AAADAD,168,1,3.32216
715,P82034,0601022B0AAARAR,600,1,123.38967
716,P82034,0601022B0AAASAS,56,4,6.07074
717,P82034,0601022B0AAASAS,84,2,4.75
718,P82034,0601022B0AAASAS,112,2,6.04594
719,P82034,0601022B0AAAVAV,14,3,2.30062
720,P82034,0601022B0AAAVAV,56,3,7.83476
721,P82034,0601022B0BBAEAV,56,1,5.99614
722,P82034,0601022B0BMAAAV,56,2,7.16789
723,P82034,0601022B0BMAAAV,112,4,28.62197
724,P82034,0601022B0BMABAS,224,2,17.82643
725,P82034,0601022B0BMABAS,84,2,6.90041
726,P82034,0601022B0BMABAS,112,1,4.46281
727,P82034,0601022B0BMABAS,56,4,8.95042
728,P82034,0601022B0BMABAS,14,2,1.34675
729,P82034,0601023ABBBAAAA,4,1,146.76366
730,P82034,0601023ACAAAAAA,28,2,59.11425
731,P82034,0601023AEAAAAAA,28,1,31.10916
732,P82652,0601023AJAAAAAA,56,1,24.88233
733,P82652,0601023AJAAAAAA,112,1,49.75225
734,P82652,0601023AKAAAAAA,28,11,273.70558
735,P82652,0601023AKAAABAB,28,7,174.17628
736,P82652,0601023AKAAACAC,7,4,25.31953
737,P82652,0601023AKAAACAC,56,5,248.76126
738,P82652,0601023AKAAACAC,28,20,497.64652
739,P82652,0601023AMAAAAAA,28,3,102.96772
740,P82652,0601023AMAAABAB,28,2,68.64514
741,P82034,0601023AQBBABAB,8,1,136.98398
742,P82034,0601023AWAAABAB,1,2,136.99638
743,P82034,0601023AWAAACAC,4,1,273.95557
744,P82034,0601023AWAAACAC,1,1,68.49819
745,P82034,0601023AWAAAEAE,30,1,73.38803
746,P82034,0601023AWAAAFAF,30,1,73.38803
747,P82034,0601023AWBBACAC,2,1,136.98398
748,P82034,0601023B0AAAAAA,56,1,2.81728
749,P82034,0601023B0AAABAB,56,1,3.78964
750,P82034,0601023B0AAABAB,28,1,1.90102
751,P82034,0601023B0AAACAC,28,1,2.45264
752,P82034,0601023X0AAAAAA,28,1,31.10916
753,P82034,0601023X0AAAAAA,56,1,62.20591
754,P82652,0601060D0CCAAA0,50,1,15.1681
755,P82034,0601060D0DQAAA0,100,7,101.52992
756,P82034,0601060D0DQAAA0,50,2,14.51667
757,P82034,0601060D0EWAAA0,200,1,28.06119
758,P82034,0601060W0BFAAA0,10,1,9.31525
759,P82034,0602010V0AABWBW,28,21,17.53845
760,P82034,0602010V0AABWBW,56,15,24.86893
761,P82034,0602010V0AABWBW,42,2,2.69309
762,P82034,0602010V0AABWBW,84,10,24.80693
763,P82034,0602010V0AABWBW,7,3,0.95427
764,P82034,0602010V0AABWBW,14,2,1.04756
765,P82034,0602010V0AABXBX,7,3,0.92622
766,P82034,0602010V0AABXBX,84,7,16.38315
767,P82034,0602010V0AABXBX,56,25,39.11082
768,P82034,0602010V0AABXBX,28,22,17.34516
769,P82034,0602010V0AABXBX,14,1,0.50508
770,P82034,0602010V0AABXBX,90,1,2.60874
771,P82034,0602010V0AABYBY,28,6,14.54757
772,P82034,0602010V0AABYBY,84,1,7.24899
773,P82034,0602010V0AABYBY,56,1,4.83679
774,P82034,0602010V0AABZBZ,90,1,2.58069
775,P82034,0602010V0AABZBZ,7,4,1.23497
776,P82034,0602010V0AABZBZ,84,9,20.81161
777,P82034,0602010V0AABZBZ,14,1,0.49573
778,P82034,0602010V0AABZBZ,56,21,32.46041
779,P82034,0602010V0AABZBZ,28,21,16.3604
780,P82034,0602010V0AABZBZ,112,2,6.15814
781,P82034,0602010V0AAGHGH,56,1,23.36769
782,P82652,0602020D0AAAAAA,28,2,1.64594
783,P82034,0603020J0AAADAD,150,1,12.30712
784,P82034,0603020J0AAADAD,60,1,4.93029
785,P82034,0603020T0AAAAAA,56,3,4.30062
786,P82034,0603020T0AAAAAA,196,1,4.98639
787,P82034,0603020T0AAAAAA,112,2,5.70935
788,P82034,0603020T0AAACAC,112,1,3.19126
789,P82034,0603020T0AAACAC,40,2,2.4874
790,P82034,0603020T0AAACAC,56,5,8.00916
791,P82034,0603020T0AAACAC,30,8,7.70571
792,P82034,0603020T0AAACAC,42,8,10.47319
793,P82034,0603020T0AAACAC,28,2,1.61423
794,P82034,0603020T0AAACAC,98,1,2.89858
795,P82034,0603020T0AAAFAF,21,1,1.04736
796,P82034,0603020T0AAAFAF,28,1,1.2559
797,P82034,0603020T0AAAFAF,100,3,13.66037
798,P82034,0603020T0AAAFAF,56,1,2.49939
799,P82034,0603020T0AAAGAG,84,2,8.43944
800,P82034,0603020T0AAAGAG,60,2,6.22724
801,P82034,0603020T0AAAGAG,100,1,5.12378
802,P82034,0603020T0AAAGAG,56,2,5.63456
803,P82034,0603020T0AAAGAG,30,2,3.23537
804,P82034,0603020T0AABHBH,9,1,17.50265
805,P82034,0604011G0BEABBD,84,1,6.45427
806,P82034,0604011G0BIABAU,160,1,8.98801
807,P82034,0604011G0BIABAU,240,1,13.47582
808,P82034,0604011G0BIABAU,80,2,9.00041
809,P82034,0604011G0BPAABI,56,2,19.02318
810,P82034,0604011K0BBABAB,84,2,13.67521
811,P82034,0604011L0BIAAAK,84,2,21.39798
812,P82034,0604011L0BRAABA,84,2,24.70773
813,P82034,0604011L0BUAABH,84,1,10.71139
814,P82034,0604011Y0AAAAAA,84,4,52.89352
815,P82034,0604012M0AAAEAE,14,1,3.33801
816,P82034,0604012P0AAAAAA,90,1,21.46972
817,P82034,0604012S0BDAAAL,60,2,19.21017
818,P82034,0604012S0BDAAAL,90,1,14.40143
819,P82034,0604012S0BDAAAL,30,1,4.80874
820,P82034,0604020K0AABKBK,30,1,28.52867
821,P82034,0604020K0AABMBM,120,1,53.54819
822,P82034,0604020K0AABRBR,85.5,1,23.59208
823,P82034,0604020U0BBABAA,4,1,9.175
824,P82034,0605010S0BBAKAF,5,1,430.80744
825,P82652,0606020A0AAACAC,8,2,20.07033
826,P82652,0606020A0AAACAC,4,30,150.71351
827,P82034,0606020R0AAADAD,8,1,6.72541
828,P82034,0702010F0BCAAAA,15,1,4.17297
829,P82034,0702010G0BCABAG,24,5,78.22462
830,P82034,0702010G0BCABAG,48,1,31.27745
831,P82652,0702020F0AAAEAE,3,2,6.40122
832,P82652,0702020F0AAAFAF,1,1,9.82948
833,P82652,0702020F0AAAKAK,1,5,51.82727
834,P82652,0702020F0BBAKAK,1,1,10.36545
835,P82652,0702020F0BBAMAN,1,1,9.58944
836,P82034,0702020X0AAAAAA,40,1,4.04208
837,P82034,0703010E0BCAAAB,63,2,15.80692
838,P82034,0703010E0BJAAAC,252,1,23.83517
839,P82034,0703010F0BBAAAA,63,1,6.65061
840,P82034,0703010F0BEAAAC,63,3,7.94696
841,P82034,0703010F0BEAAAC,42,1,1.87012
842,P82034,0703010F0BEABAH,56,1,1.98537
843,P82034,0703010F0BNAAAC,126,1,3.37825
844,P82034,0703010F0BNAAAC,63,2,3.39065
845,P82652,0703021Q0BBAAAA,84,1,8.94126
846,P82034,0703022M0AAABAB,1,1,5.63151
847,P82034,0703022M0BDAAAC,1,1,6.46362
848,P82652,0704010A0AAAAAA,28,1,0.73882
849,P82652,0704010A0AAADAD,28,1,11.03273
850,P82034,0704010A0BBACAD,30,1,11.70874
851,P82034,0704010U0AAAAAA,60,1,2.14411
852,P82034,0704010U0AAAAAA,28,15,16.55186
853,P82034,0704010U0AAAAAA,30,11,11.86079
854,P82034,0704010U0AAAAAA,90,2,6.41992
855,P82034,0704010U0AAAAAA,56,10,21.03864
856,P82034,0704010U0AAABAB,30,2,19.60285
857,P82034,0704020ABAAAAAA,60,1,5.69695
858,P82034,0704020ABAAAAAA,30,3,8.56403
859,P82034,0704020ABAAABAB,30,2,6.68171
860,P82034,0704020ABAAABAB,90,1,9.99777
861,P82034,0704020ABAAABAB,28,3,9.6494
862,P82034,0704020AEAAAAAA,30,8,217.00983
863,P82034,0704020AEAAABAB,30,4,108.50492
864,P82034,0704020AEAAABAB,28,2,50.84351
865,P82034,0704020AEAAABAB,7,3,19.32623
866,P82034,0704020AEAAABAB,60,1,54.24006
867,P82652,0704020AEBBABAB,28,1,25.42176
868,P82034,0704020J0AAACAC,56,1,2.06931
869,P82034,0704020N0AAAAAA,56,2,5.03618
870,P82034,0704020N0AAABAB,112,1,16.56119
871,P82034,0704020Z0AAAAAA,30,1,6.17094
872,P82034,0704020Z0AAAAAA,120,1,24.22785
873,P82034,0704020Z0AAAAAA,60,1,12.12013
874,P82034,0704020Z0BBABAD,28,1,21.56322
875,P82034,0704050Z0AAAAAA,12,3,6.85306
876,P82034,0704050Z0AAAAAA,16,1,3.04167
877,P82034,0704050Z0AAAAAA,4,1,0.76972
878,P82034,0704050Z0AAAAAA,8,7,10.68924
879,P82034,0704050Z0AAABAB,4,1,0.72297
880,P82034,0704050Z0AAACAC,4,1,0.82581
881,P82034,0704050Z0AAACAC,12,1,2.45264
882,P82034,0704050Z0AAACAC,8,4,6.55692
883,P82034,0801030L0AAAAAA,28,1,11.31322
884,P82034,0801050P0AAAAAA,36,1,4.6937
885,P82652,0802010G0AAAEAE,56,1,1.84492
886,P82652,0802010G0AAAEAE,28,1,1.02866
887,P82652,0803041B0AAAAAA,28,2,1.98822
888,P82034,0803041L0AAAAAA,84,1,5.45386
889,P82034,0803041L0AAAAAA,28,4,7.30489
890,P82034,0803041S0AAABAB,30,3,7.49818
891,P82652,0803042A0AAAAAA,28,1,1.83557
892,P82034,0901020N0AAABAB,1,8,19.07481
893,P82034,0901020N0AAABAB,5,3,34.14453
894,P82034,0901020N0AAABAB,4,1,9.20956
895,P82034,0902021S0AAAYAY,2,1,7.71647
896,P82034,0902021S0AACQCQ,10,1,38.34574
897,P82034,090401000BBADAL,135,1,2.99492
898,P82034,090401000BBFMA0,1600,2,40.60205
899,P82034,090401030BCACAK,4000,1,57.9799
900,P82652,20030100183,1,4,1.54554
901,P82652,20090000219,4,1,7.97826
902,P82652,20120000205,100,1,0.84146
903,P82037,21010230115,1,4,19.23497
904,P82037,21010230116,1,4,32.02522
905,P82037,21010230118,1,1,6.25793
906,P82652,21010900430,1,2,2.92317
907,P82652,21010900432,1,6,6.07684
908,P82652,21010900631,200,1,7.15549
909,P82652,21010900687,204,4,22.11465
910,P82652,21010900720,50,1,3.11647
911,P82652,21010900728,100,1,2.81728
912,P82652,21010900755,100,1,12.15753
913,P82652,21010900802,100,2,8.43944
914,P82652,21010900806,100,1,4.21972
915,P82652,21012500106,10,7,9.3803
916,P82652,21012600105,100,3,7.02135
917,P82652,21020001481,60,1,106.90328
918,P82652,21120000120,1,1,3.98598
919,P82652,21120000131,1,2,13.54432
920,P82652,21120000163,1,2,7.97196
921,P82037,21200000108,3,1,11.50305
922,P82652,21210000021,50,1,5.32297
923,P82037,21220000126,500,2,9.2809
924,P82652,21220000204,500,1,4.02338
925,P82652,21220000205,1000,3,28.85266
926,P82652,21220000205,100,3,9.12501
927,P82652,21220000205,500,7,35.42827
928,P82652,21220000205,125,1,2.98557
929,P82652,21220000210,500,1,6.18313
930,P82652,21220000211,500,1,5.12663
931,P82652,21220000214,500,1,5.22947
932,P82652,21220000215,500,2,8.06545
933,P82652,21220000273,500,2,23.52968
934,P82652,21220000276,100,1,2.68638
935,P82037,21220000282,500,1,5.61281
936,P82652,21240000120,10,2,1.87602
937,P82652,21240000160,50,2,4.6809
938,P82652,21240000161,50,1,2.71443
939,P82652,21240000163,50,1,2.71443
940,P82652,21280000164,1,1,182.31713
941,P82652,21300000104,10,5,39.79778
942,P82652,21300000108,10,1,7.48273
943,P82652,21300000111,10,11,97.83968
944,P82652,21300000113,10,3,13.92135
945,P82652,21300000143,20,1,14.0181
946,P82652,21300000144,20,1,14.0181
947,P82652,21300000144,10,5,35.07624
948,P82652,21300000158,10,1,5.38842
949,P82652,21300000200,15,1,4.97704
950,P82652,21300000300,10,2,14.0305
951,P82652,21300000308,10,1,0.93801
952,P82652,21300000309,20,1,2.20021
953,P82652,21300000309,10,2,2.21261
954,P82652,21300000404,10,1,1.00346
955,P82652,21300000711,5,1,2.47134
956,P82652,21300000913,10,1,5.15468
957,P82652,21300000913,5,4,10.33416
958,P82652,21300000925,10,4,15.56993
959,P82652,21300000925,20,1,7.77256
960,P82652,21480000101,2,1,65.45957
961,P82037,21490000100,2,1,26.09777
962,P82652,22501005067,10,2,59.87481
963,P82652,22501005068,10,1,29.93741
964,P82652,22601006003,30,3,25.83293
965,P82037,22801008007,4,1,8.37724
966,P82652,22801008011,5,1,14.23943
967,P82652,23053370502,80,1,39.3057
968,P82652,23054100518,30,1,12.10773
969,P82652,23150701505,50,1,6.59452
970,P82652,23153931500,100,1,9.91057
971,P82652,23156501500,50,1,6.72236
972,P82652,23156501501,30,1,11.77114
973,P82652,23355603780,60,1,173.93989
974,P82037,23450104502,236,1,9.44309
975,P82652,23453364518,50,1,12.57521
976,P82652,23460904600,60,1,19.31627
977,P82652,23600706418,30,1,136.5976
978,P82652,23800908004,60,1,50.03904
979,P82652,23803068001,90,1,5.57541
980,P82652,23804108011,180,1,11.38781
981,P82652,23806508007,50,1,9.61138
982,P82652,23941009957,30,1,50.32888
983,P82652,23941009966,30,1,116.23418
984,P82652,23961009677,30,1,176.90371
985,P82652,23961009684,30,1,176.90371
986,P82652,0101021B0BEADAJ,30,2,12.45976
987,P82652,0101021B0BEAIAL,1000,1,9.58639
988,P82652,0101021B0BEAIAL,500,1,4.79939
989,P82652,0101021B0BEAQAP,60,1,3.19126
990,P82652,0101021B0BEAQAP,84,1,4.56281
991,P82652,0101021B0BEASA0,500,1,1.87297
992,P82652,0101021B0BEAWAR,60,1,5.18923
993,P82652,0101021B0BEBEAL,250,1,2.4059
994,P82652,0101021B0BEBEAL,500,10,47.99393
995,P82652,0101021B0BEBEAL,300,1,6.36078
996,P82652,0101021B0BIAAAH,1000,3,11.20062
997,P82652,0101021B0BIAAAH,500,13,24.34861
998,P82652,0101021B0BIABAH,1000,2,7.46708
999,P82652,0101021B0BIABAH,500,7,13.11079
1000,P82037,0102000A0AAAAAA,100,1,3.71484
1001,P82652,0102000N0AAABAB,56,2,7.18659
1002,P82652,0102000N0AAABAB,28,1,1.90752
1003,P82652,0102000N0AAABAB,112,1,7.17419
1004,P82652,0102000N0AAABAB,84,2,10.97684
1005,P82652,0102000P0AAABAB,84,9,27.18112
1006,P82652,0102000P0AAABAB,56,1,2.04777
1007,P82652,0102000P0AAADAD,112,1,7.11525
1008,P82652,0102000P0AAADAD,28,1,1.86077
1009,P82652,0102000P0AAADAD,30,1,1.99167
1010,P82652,0102000T0AAAAAA,56,1,4.49736
1011,P82652,0102000T0AAAAAA,168,1,13.17663
1012,P82652,0103010H0AAAAAA,28,4,74.88377
1013,P82652,0103010H0AAAAAA,56,1,37.42948
1014,P82652,0103010H0AAABAB,28,2,66.29474
1015,P82652,0103010N0AAAAAA,30,2,49.61506
1016,P82652,0103050E0AAAAAA,56,5,59.52543
1017,P82652,0103050E0AAAAAA,28,1,5.95874
1018,P82652,0103050E0AAABAB,56,1,12.87744
1019,P82652,0103050E0AAAFAF,28,1,1.72338
1020,P82652,0103050E0AAAFAF,112,1,6.8563
1021,P82652,0103050E0AAAFAF,56,4,13.73741
1022,P82652,0103050E0AAAGAG,28,1,1.92907
1023,P82652,0103050E0AAAGAG,7,5,2.94615
1024,P82652,0103050L0AAAAAA,14,6,3.81586
1025,P82652,0103050L0AAAAAA,112,1,4.20102
1026,P82652,0103050L0AAAAAA,84,6,18.92319
1027,P82652,0103050L0AAAAAA,7,7,2.61932
1028,P82652,0103050L0AAAAAA,28,95,100.6577
1029,P82652,0103050L0AAAAAA,56,25,52.66774
1030,P82652,0103050L0AAABAB,56,18,28.83296
1031,P82652,0103050L0AAABAB,7,3,0.92622
1032,P82652,0103050L0AAABAB,84,5,11.98274
1033,P82652,0103050L0AAABAB,14,8,4.11546
1034,P82652,0103050L0AAABAB,28,74,59.72656
1035,P82652,0103050L0AAAGAG,28,2,5.82155
1036,P82652,0103050L0AAAHAH,28,2,10.72074
1037,P82652,0103050L0BBADAG,56,1,5.60346
1038,P82652,0103050L0BBADAG,84,1,8.39899
1039,P82652,0103050P0AAAAAA,56,43,209.59017
1040,P82652,0103050P0AAAAAA,7,12,8.64149
1041,P82652,0103050P0AAAAAA,28,93,227.22644
1042,P82652,0103050P0AAAAAA,112,5,48.6799
1043,P82652,0103050P0AAAAAA,14,2,2.6557
1044,P82652,0103050P0AAAAAA,84,4,29.22034
1045,P82652,0103050P0AAAEAE,28,1,2.4059
1046,P82652,0103050P0AAAEAE,56,2,9.59879
1047,P82652,0103050P0AAAFAF,28,15,11.686
1048,P82652,0103050P0AAAFAF,14,1,0.49573
1049,P82652,0103050P0AAAFAF,56,3,4.6372
1050,P82652,0103050P0AAANAN,56,2,52.08335
1051,P82652,0103050P0AABDBD,28,2,13.17033
1052,P82652,0103050R0AAAAAA,56,1,1.88232
1053,P82652,0104020L0AAAAAA,200,1,5.72216
1054,P82652,0104020L0AAAAAA,56,1,1.68313
1055,P82652,0104020L0AAAAAA,160,1,4.60021
